,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Parents,Enfants
2062,1024,1.33716E+18,1.33716E+18,1.60764E+12,2020-12-10 23:24:04,100,,"RT @cestrosi: Je suis contre cette centralité Européenne ou Étatique, où lon dit à tout le monde : « cest comme cela quil faut faire ».",fr,[],[],492974469,492974469,anthonydalmoro,Anthony DAL MORO,4,23,https://twitter.com/anthonydalmoro/status/1337161184668213256,[],[],0,,TRUE,0,0,10,,ForumZeroCarbone,,,,83784709,"Je suis contre cette centralité Européenne ou Étatique, où lon dit à tout le monde : « cest comme cela quil faut faire ». Je suis le maire des automobilistes, des cyclistes, des usagers des transports en commun, des piétons. Je ne veux pas décologie punitive.#ForumZeroCarbone https://t.co/suaGk8feq6",1.33696E+18,[],2020-12-10 10:13:04 Romance Standard Time,,,,1.33696E+18,[]
2063,1025,1.33716E+18,1.33716E+18,1.60764E+12,2020-12-10 23:21:29,100,,"RT @LaTribuneEvents: ""Je pense que la 5G peut permettre d'améliorer le monitoring, le pilotage des ressources. Par exemple, avec la mainten",fr,[],[],56088802,56088802,Cauriac,cecile auriac,4,23,https://twitter.com/Cauriac/status/1337160535960399872,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,278011715,"""Je pense que la 5G peut permettre d'améliorer le monitoring, le pilotage des ressources. Par exemple, avec la maintenance à distance, le bâtiment intelligent, ou dans l'agriculture avec une optimisation de l'utilisation de l'eau.""

@fabiennedulac; @Orange

#ForumZeroCarbone https://t.co/U1NFIkFTlk",1.33703E+18,[],2020-12-10 15:02:21 Romance Standard Time,,,,1.33703E+18,[]
2064,1026,1.33716E+18,1.33716E+18,1.60764E+12,2020-12-10 23:17:54,100,,RT @dijon: Le #ForumZeroCarbone s'inscrit dans le cadre du 5ème anniversaire de l'accord de Paris pour le climat. Au palmarès des meilleure,fr,['forumzerocarbone'],[],170996483,170996483,mgdabrowski,mgdab,4,23,https://twitter.com/mgdabrowski/status/1337159633232932866,[],[],0,,TRUE,0,0,7,,ForumZeroCarbone,,,,884278620,"Le #ForumZeroCarbone s'inscrit dans le cadre du 5ème anniversaire de l'accord de Paris pour le climat. Au palmarès des meilleures initiatives 2020, Dijon métropole y a été doublement récompensée ce jeudi pour son projet hydrogène. https://t.co/WzywMJeYOE https://t.co/IKaDnGLt7O",1.33713E+18,[],2020-12-10 21:36:07 Romance Standard Time,,,,1.33713E+18,[]
2065,1027,1.33716E+18,1.33716E+18,1.60764E+12,2020-12-10 23:14:01,100,,"RT @franckytrichet: Symbiose, une serre nourricière de 400m2 sur le toit dun immeuble des années 80, récompensée dans le cadre du #ForumZe",fr,[],[],444503509,444503509,MCO44,Marc COUSIN,4,23,https://twitter.com/MCO44/status/1337158658141155328,[],[],0,,TRUE,0,0,9,,ForumZeroCarbone,,,,49896242,"Symbiose, une serre nourricière de 400m2 sur le toit dun immeuble des années 80, récompensée dans le cadre du #ForumZeroCarbone. Un projet nantais innovant qui allie transition énergétique, nature en ville et nouveau lieu de socialisation. Bravo @NMHabitat @NantesCitylab https://t.co/HA3eNbX3ht",1.33708E+18,[],2020-12-10 17:49:03 Romance Standard Time,,,,1.33708E+18,[]
2066,1028,1.33716E+18,1.33716E+18,1.60764E+12,2020-12-10 23:11:41,100,,"RT @Anne_Hidalgo: Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.  Maires, asso",fr,['forumzerocarbone'],[],710383527,710383527,marlenesimeon,Marlène Siméon,4,23,https://twitter.com/marlenesimeon/status/1337158069982212098,[],[],0,,TRUE,0,0,76,,ForumZeroCarbone,,,,26073581,"Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.

Maires, associations, scientifiques et membres de la société civile débattront sur les solutions pour atteindre la neutralité carbone d'ici 2050. https://t.co/siamCPMLcb",1.33693E+18,[],2020-12-10 08:12:21 Romance Standard Time,,,,1.33693E+18,[]
2067,1029,1.33716E+18,1.33716E+18,1.60764E+12,2020-12-10 23:02:12,100,,"RT @M_Laigneau: Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative.",fr,['forumzerocarbone'],[],9.54349E+17,9.54349E+17,LEMAIREMarion5,LEMAIRE Marion,4,23,https://twitter.com/LEMAIREMarion5/status/1337155683616165896,[],[],0,,TRUE,0,0,29,,ForumZeroCarbone,,,,1.21996E+18,"Au #ForumZeroCarbone, jai pu débattre des enjeux de la transition écologique qu@Enedis entend inclusive &amp; participative. Les 38000 femmes &amp; hommes dEnedis sengagent aux côtés des collectivités, partout en France #neutralitécarbone #mobiliteelectrique #ENR #renovationthermique https://t.co/ESTWBp9aev",1.33702E+18,[],2020-12-10 13:56:49 Romance Standard Time,,,,-1,[]
2068,1030,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:53:29,100,,"RT @danlert: La Ville de @Paris est sur la bonne voie pour respecter ses objectifs climat. Notre défi : l'accélération, pour réussir en 10",fr,[],[],1937015516,1937015516,Aurelie_Solans,Aurelie Solans ??,4,22,https://twitter.com/Aurelie_Solans/status/1337153487327596549,[],[],0,,TRUE,0,0,6,,ForumZeroCarbone,,,,18098631,"La Ville de @Paris est sur la bonne voie pour respecter ses objectifs climat. Notre défi : l'accélération, pour réussir en 10 ans ce que nous avons réussi à faire en 15 ans.

#ForumZéroCarbone #5AnsApres https://t.co/m1tAI4aKCW",1.3371E+18,[],2020-12-10 19:19:37 Romance Standard Time,,,,1.3371E+18,[]
2069,1031,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:49:25,100,,"RT @ChristopheBechu: Je suis honoré de recevoir le Prix ""Économie Circulaire"" pour le territoire d'@AngersAgglo, au #ForumZéroCarbone qui c",fr,['forumzérocarbone'],[],1.30339E+18,1.30339E+18,Nicolas_Thib,Nicolas Alidina-Thibault,4,22,https://twitter.com/Nicolas_Thib/status/1337152467126149121,[],[],0,,TRUE,0,0,41,,ForumZeroCarbone,,,,1949364050,"Je suis honoré de recevoir le Prix ""Économie Circulaire"" pour le territoire d'@AngersAgglo, au #ForumZéroCarbone qui célèbre les 5 ans de lAccord de Paris.

Jai évidement une forte pensée pour tous les Maires dALM qui contribuent chaque jour à notre ambition écologique ! https://t.co/lTjnZiZqMT",1.337E+18,[],2020-12-10 12:57:12 Romance Standard Time,,,,1.337E+18,[]
2070,1032,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:40:06,100,,"RT @carine_rolland: Sous l'impulsion d'@Anne_Hidalgo, la Ville de Paris continue d'être mobilisée pour le climat. Pour les 5 ans de la #COP",fr,[],[],2348337313,2348337313,afafgabelotaud,Afaf Gabelotaud,4,22,https://twitter.com/afafgabelotaud/status/1337150119926501386,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,1473159247,"Sous l'impulsion d'@Anne_Hidalgo, la Ville de Paris continue d'être mobilisée pour le climat. Pour les 5 ans de la #COP21, la Ville organise le #ForumZeroCarbone. J'animerai demain à 11h30 une table ronde sur la ville du 1/4h avec @CarlosMorenoFr. https://t.co/5DFp1UWm7t https://t.co/uiRQwSFeHQ",1.33706E+18,[],2020-12-10 16:52:37 Romance Standard Time,,,,1.33706E+18,[]
2071,1033,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:35:49,100,,"RT @Anne_Hidalgo: Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.  Maires, asso",fr,['forumzerocarbone'],[],279257962,279257962,amaurygaillard,Amaury Gaillard,4,22,https://twitter.com/amaurygaillard/status/1337149041046663168,[],[],0,,TRUE,0,0,76,,ForumZeroCarbone,,,,26073581,"Pour les 5 ans de lAccord de Paris, lHôtel de Ville accueille aujourdhui et demain le #ForumZeroCarbone.

Maires, associations, scientifiques et membres de la société civile débattront sur les solutions pour atteindre la neutralité carbone d'ici 2050. https://t.co/siamCPMLcb",1.33693E+18,[],2020-12-10 08:12:21 Romance Standard Time,,,,1.33693E+18,[]
2072,1034,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:30:34,100,,"RT @sartout: #ForumZeroCarbone un événement riche en débats et en échanges sur lurgence #climatique, la #TransitionEcologique et les solut",fr,"['forumzerocarbone', 'climatique', 'transitionecologique']",[],382736141,382736141,enedis,Enedis,4,22,https://twitter.com/enedis/status/1337147720482643974,[],[],0,,TRUE,0,0,4,https://twitter.com/latribuneevents/status/1336995774396239872,ForumZeroCarbone,,,,1169988560,"#ForumZeroCarbone un événement riche en débats et en échanges sur lurgence #climatique, la #TransitionEcologique et les solutions déployées par les #collectivités et les entreprises. 5 ans après la #COP21, il faut accélérer. @enedis agit.",1.33714E+18,[],2020-12-10 21:51:48 Romance Standard Time,,,,1.33714E+18,[]
2073,1035,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:30:33,100,,"RT @France_urbaine: [?? PALMARES] @Johanna_Rolland sest vue remettre le prix « Energie » au nom de @NantesMetropole pour le projet ""Symbios",fr,[],[],549220611,549220611,CarlosMorenoFr,Carlos MORENO,4,22,https://twitter.com/CarlosMorenoFr/status/1337147719043919872,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,249606051,"[?? PALMARES] @Johanna_Rolland sest vue remettre le prix « Energie » au nom de @NantesMetropole pour le projet ""Symbiose"". ?????

#ForumZeroCarbone #collterr https://t.co/93BMBSqBvM",1.3371E+18,[],2020-12-10 19:13:15 Romance Standard Time,,,,1.3371E+18,[]
2074,1036,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:25:11,100,,RT @France_urbaine: [?? PALMARES] @ChristopheBechu sest vu remettre le prix « Economie circulaire » au nom de @AngersAgglo pour son contrat,fr,[],[],81326036,81326036,audouinc,Christophe AUDOUIN ????,4,22,https://twitter.com/audouinc/status/1337146366850633729,[],[],0,,TRUE,0,0,7,,ForumZeroCarbone,,,,249606051,"[?? PALMARES] @ChristopheBechu sest vu remettre le prix « Economie circulaire » au nom de @AngersAgglo pour son contrat dobjectifs déchets et économie circulaire. ???? ??

#ForumZeroCarbone #collterr https://t.co/N1ydsJuPmF",1.33709E+18,[],2020-12-10 18:52:31 Romance Standard Time,,,,1.33709E+18,[]
2075,1037,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:24:49,100,,"RT @France_urbaine: [?? PALMARES] @jlmoudenc sest vu remettre le prix « Numérique » au nom de @TlseMetropole pour le projet ""Toulouse Ville",fr,[],[],549220611,549220611,CarlosMorenoFr,Carlos MORENO,4,22,https://twitter.com/CarlosMorenoFr/status/1337146275586859011,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,249606051,"[?? PALMARES] @jlmoudenc sest vu remettre le prix « Numérique » au nom de @TlseMetropole pour le projet ""Toulouse Ville Numérique"". ?????
#ForumZeroCarbone #collterr https://t.co/WQj9OgVsNu",1.3371E+18,[],2020-12-10 19:03:18 Romance Standard Time,,,,1.3371E+18,[]
2076,1038,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:23:48,100,,"RT @France_urbaine: [?? PALMARES] @jlmoudenc sest vu remettre le prix « Numérique » au nom de @TlseMetropole pour le projet ""Toulouse Ville",fr,[],[],81326036,81326036,audouinc,Christophe AUDOUIN ????,4,22,https://twitter.com/audouinc/status/1337146018060767233,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,249606051,"[?? PALMARES] @jlmoudenc sest vu remettre le prix « Numérique » au nom de @TlseMetropole pour le projet ""Toulouse Ville Numérique"". ?????
#ForumZeroCarbone #collterr https://t.co/WQj9OgVsNu",1.3371E+18,[],2020-12-10 19:03:18 Romance Standard Time,,,,1.3371E+18,[]
2077,1039,1.33715E+18,1.33715E+18,1.60764E+12,2020-12-10 22:20:59,100,,RT @audouinc: Suivez en direct le  #ForumZéroCarbone démarre à loccasion des 5 ans de la signature de lAccord de Paris pour le climat. ??,fr,['forumzérocarbone'],[],81326036,81326036,audouinc,Christophe AUDOUIN ????,4,22,https://twitter.com/audouinc/status/1337145311819685889,[],[],0,,TRUE,0,0,4,https://twitter.com/LaTribuneEvents/status/1336933995192274944?s=20,ForumZeroCarbone,,,,81326036,"Suivez en direct le  #ForumZéroCarbone démarre à loccasion des 5 ans de la signature de lAccord de Paris pour le climat. ?? via @LaTribuneEvents 
https://t.co/dAyJEZljzR https://t.co/U532k4XgiG",1.33695E+18,[],2020-12-10 09:08:38 Romance Standard Time,,,,1.33695E+18,[]
2078,1040,1.33714E+18,1.33714E+18,1.60764E+12,2020-12-10 22:19:34,100,,"RT @ShareAfrica1: Ce soir @ArnoVentura, PDG de @ShareAfrica1 intervient sur ""l'#innovation au coeur des #villes africaines"" avec @SarahToum",fr,"['innovation', 'villes']",[],3248163820,3248163820,EtienneGiros,Etienne Giros,4,22,https://twitter.com/EtienneGiros/status/1337144951864512516,[],[],0,,TRUE,0,0,4,,ForumZeroCarbone,,,,1.32649E+18,"Ce soir @ArnoVentura, PDG de @ShareAfrica1 intervient sur ""l'#innovation au coeur des #villes africaines"" avec @SarahToumi, membre du @CPAfrique, @EtienneGiros, président du @CIAN_Afrique
A voir en direct ?? https://t.co/KuFyb5jt75 @LaTribuneEvents 

#ForumZéroCarbone https://t.co/0M0yML8T2B",1.33708E+18,[],2020-12-10 18:13:53 Romance Standard Time,,,,-1,[]
2079,1041,1.33714E+18,1.33714E+18,1.60764E+12,2020-12-10 22:19:18,100,,"RT @LaTribuneEvents: @LaTribune @SarahToumi @EtienneGiros ?? #ForumZeroCarbone - "" Il faut associer les solutions du digital avec des plans",fr,['forumzerocarbone'],[],3248163820,3248163820,EtienneGiros,Etienne Giros,4,22,https://twitter.com/EtienneGiros/status/1337144885804224518,[],[],0,,TRUE,0,0,1,,ForumZeroCarbone,,,,278011715,"@LaTribune @SarahToumi @EtienneGiros ?? #ForumZeroCarbone - "" Il faut associer les solutions du digital avec des plans d'urbanisation décidés localement. "" @EtienneGiros https://t.co/0LkUOyEUCZ",1.33708E+18,[],2020-12-10 18:16:48 Romance Standard Time,,,,1.33708E+18,[]
2080,1042,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:15:50,100,,"RT @CIAN_Afrique: #ForumZéroCarbone,  @EtienneGiros «Pour lAfrique, je plaide pour les petits projets qui allient le digital à des besoins",fr,['forumzérocarbone'],[],3248163820,3248163820,EtienneGiros,Etienne Giros,4,22,https://twitter.com/EtienneGiros/status/1337144014441750528,[],[],0,,TRUE,0,0,4,,ForumZeroCarbone,,,,3289912109,"#ForumZéroCarbone,  @EtienneGiros «Pour lAfrique, je plaide pour les petits projets qui allient le digital à des besoins locaux, avec des entrepreneurs qui les portent» https://t.co/zHV5bENnO4",1.33709E+18,[],2020-12-10 18:35:35 Romance Standard Time,,,,1.33709E+18,[]
2081,1043,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:15:12,100,,"RT @danlert: La Ville de @Paris est sur la bonne voie pour respecter ses objectifs climat. Notre défi : l'accélération, pour réussir en 10",fr,[],[],7.40234E+17,7.40234E+17,Mamadoubella5,Mamadou bella,4,22,https://twitter.com/Mamadoubella5/status/1337143855079157762,[],[],0,,TRUE,0,0,6,,ForumZeroCarbone,,,,18098631,"La Ville de @Paris est sur la bonne voie pour respecter ses objectifs climat. Notre défi : l'accélération, pour réussir en 10 ans ce que nous avons réussi à faire en 15 ans.

#ForumZéroCarbone #5AnsApres https://t.co/m1tAI4aKCW",1.3371E+18,[],2020-12-10 19:19:37 Romance Standard Time,,,,1.3371E+18,[]
2082,1044,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:15:12,100,,RT @Presse_Angers: La Communauté urbaine #Angers Loire Métropole et son Président @ChristopheBechu reçoivent le prix Économie circulaire à,fr,['angers'],[],1.01301E+18,1.01301E+18,Agir_49,Agir Maine-et-Loire,4,22,https://twitter.com/Agir_49/status/1337143852487110661,[],[],0,,TRUE,0,0,14,,ForumZeroCarbone,,,,8.16247E+17,La Communauté urbaine #Angers Loire Métropole et son Président @ChristopheBechu reçoivent le prix Économie circulaire à loccasion du #ForumZéroCarbone #AngersAgglo https://t.co/VSJmeKRZ8g https://t.co/ubiIIq31A4,1.33704E+18,[],2020-12-10 15:05:53 Romance Standard Time,,,,-1,[]
2083,1045,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:14:48,100,,RT @fabiennedulac: La #5G doit être une innovation utile et responsable. Concertation et travail conjoint des acteurs privés/publics permet,fr,['5g'],[],255689807,255689807,CLandomiel,Christian Landomiel,4,22,https://twitter.com/CLandomiel/status/1337143752239050759,[],[],0,,TRUE,0,0,24,,ForumZeroCarbone,,,,1288877120,La #5G doit être une innovation utile et responsable. Concertation et travail conjoint des acteurs privés/publics permettront l'appropriation de cette nouvelle technologie et le développement d'usages pertinents au service de l'empreinte environnementale.   #ForumZeroCarbone https://t.co/j8UB5bC1JF,1.33705E+18,[],2020-12-10 16:15:06 Romance Standard Time,,,,1.33705E+18,[]
2084,1046,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:14:31,100,,"RT @danlert: La Ville de @Paris est sur la bonne voie pour respecter ses objectifs climat. Notre défi : l'accélération, pour réussir en 10",fr,[],[],26073581,26073581,Anne_Hidalgo,Anne Hidalgo,4,22,https://twitter.com/Anne_Hidalgo/status/1337143684391899136,[],[],0,,TRUE,0,0,6,,ForumZeroCarbone,,,,18098631,"La Ville de @Paris est sur la bonne voie pour respecter ses objectifs climat. Notre défi : l'accélération, pour réussir en 10 ans ce que nous avons réussi à faire en 15 ans.

#ForumZéroCarbone #5AnsApres https://t.co/m1tAI4aKCW",1.3371E+18,[],2020-12-10 19:19:37 Romance Standard Time,,,,1.3371E+18,[]
2085,1047,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:13:53,100,,RT @Presse_Angers: La Communauté urbaine #Angers Loire Métropole et son Président @ChristopheBechu reçoivent le prix Économie circulaire à,fr,['angers'],[],134512972,134512972,laure496,Laure Halligon,4,22,https://twitter.com/laure496/status/1337143521631858688,[],[],0,,TRUE,0,0,14,,ForumZeroCarbone,,,,8.16247E+17,La Communauté urbaine #Angers Loire Métropole et son Président @ChristopheBechu reçoivent le prix Économie circulaire à loccasion du #ForumZéroCarbone #AngersAgglo https://t.co/VSJmeKRZ8g https://t.co/ubiIIq31A4,1.33704E+18,[],2020-12-10 15:05:53 Romance Standard Time,,,,-1,[]
2086,1048,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:08:11,100,,"RT @franckytrichet: Symbiose, une serre nourricière de 400m2 sur le toit dun immeuble des années 80, récompensée dans le cadre du #ForumZe",fr,[],[],1929986143,1929986143,thomasquero,Thomas Quéro,4,22,https://twitter.com/thomasquero/status/1337142086685102083,[],[],0,,TRUE,0,0,9,,ForumZeroCarbone,,,,49896242,"Symbiose, une serre nourricière de 400m2 sur le toit dun immeuble des années 80, récompensée dans le cadre du #ForumZeroCarbone. Un projet nantais innovant qui allie transition énergétique, nature en ville et nouveau lieu de socialisation. Bravo @NMHabitat @NantesCitylab https://t.co/HA3eNbX3ht",1.33708E+18,[],2020-12-10 17:49:03 Romance Standard Time,,,,1.33708E+18,[]
2087,1049,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:07:55,100,,"RT @avec_estrosi: Christian Estrosi, 1er maire de France ! ??  Dans un sondage Ifop pour @LaTribune dévoilé cet après-midi lors du #ForumZér",fr,[],[],1.00182E+18,1.00182E+18,ADugrain,Anthony Dugrain,4,22,https://twitter.com/ADugrain/status/1337142019509137409,[],[],0,,TRUE,0,0,11,,ForumZeroCarbone,,,,973631515,"Christian Estrosi, 1er maire de France ! ??

Dans un sondage Ifop pour @LaTribune dévoilé cet après-midi lors du #ForumZéroCarbone, @cestrosi est désigné comme le maire en qui les Français ont le plus confiance pour la sécurité, lutter contre les crises et relancer léconomie ! https://t.co/pwwcMgMUAn",1.33702E+18,[],2020-12-10 14:11:43 Romance Standard Time,,,,1.33702E+18,[]
2088,1050,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:07:41,100,,RT @bertrandserp: Merci @LaTribuneEvents pour ce  #ForumZeroCarbone où jexpliquais comment @TlseMetropole concilie transition digitale et,fr,['forumzerocarbone'],[],81326036,81326036,audouinc,Christophe AUDOUIN ????,4,22,https://twitter.com/audouinc/status/1337141962231721986,[],[],0,,TRUE,0,0,5,,ForumZeroCarbone,,,,33506493,"Merci @LaTribuneEvents pour ce  #ForumZeroCarbone où jexpliquais comment @TlseMetropole concilie transition digitale et écologique pour construire « la ville du quart dheure » de demain, entre sobriété et inclusion numérique ?? via @LaTribuneEvents 
https://t.co/BwAKoHA2kq... https://t.co/FNqxQqZjlw",1.33712E+18,[],2020-12-10 20:52:29 Romance Standard Time,,,,1.33712E+18,[]
2089,1051,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:07:32,100,,"RT @Estrosi2020: .@cestrosi 1er maire de France ! Dévoilé au cours du #ForumZeroCarbone organisé par @LaTribune, un sondage Ifop le désigne",fr,['forumzerocarbone'],[],1.00182E+18,1.00182E+18,ADugrain,Anthony Dugrain,4,22,https://twitter.com/ADugrain/status/1337141923375697921,[],[],0,,TRUE,0,0,11,,ForumZeroCarbone,,,,1.21627E+18,".@cestrosi 1er maire de France ! Dévoilé au cours du #ForumZeroCarbone organisé par @LaTribune, un sondage Ifop le désigne comme le maire en qui les Français ont le plus confiance pour la sécurité, lutter contre les crises et relancer léconomie.

https://t.co/yec08F8JMZ https://t.co/knjTsfnvrG",1.33705E+18,[],2020-12-10 15:43:23 Romance Standard Time,,,,-1,[]
2090,1052,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:05:55,100,,RT @DijonMetropole_: Le #ForumZeroCarbone s'inscrit dans le cadre du 5ème anniversaire de l'accord de Paris pour le climat. Au palmarès des,fr,['forumzerocarbone'],[],2821530294,2821530294,PLEMANCEAU,LEMANCEAU,4,22,https://twitter.com/PLEMANCEAU/status/1337141520135118848,[],[],0,,TRUE,0,0,2,,ForumZeroCarbone,,,,1.28339E+18,"Le #ForumZeroCarbone s'inscrit dans le cadre du 5ème anniversaire de l'accord de Paris pour le climat. Au palmarès des meilleures initiatives 2020, Dijon métropole y a été doublement récompensée ce jeudi pour son projet hydrogène. https://t.co/l8013doWlO https://t.co/tNMsW6dtIS",1.33713E+18,[],2020-12-10 21:37:03 Romance Standard Time,,,,-1,[]
2091,1053,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 22:01:37,100,,RT @egregoire: Le #ForumZéroCarbone démarre à loccasion des 5 ans de la signature de lAccord de Paris pour le climat. ??  Deux jours de co,fr,['forumzérocarbone'],[],140016095,140016095,PS_Paris12,PS Paris 12e,4,22,https://twitter.com/PS_Paris12/status/1337140434951417859,[],[],0,,TRUE,0,0,38,,ForumZeroCarbone,,,,18737885,"Le #ForumZéroCarbone démarre à loccasion des 5 ans de la signature de lAccord de Paris pour le climat. ??

Deux jours de conférences et débats pour réaffirmer notre engagement pour atteindre la neutralité carbone dici 2050. https://t.co/daILEoPxlf",1.33694E+18,[],2020-12-10 08:43:17 Romance Standard Time,,,,1.33694E+18,[]
2092,1054,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 21:57:05,100,,"RT @Estrosi2020: .@cestrosi 1er maire de France ! Dévoilé au cours du #ForumZeroCarbone organisé par @LaTribune, un sondage Ifop le désigne",fr,['forumzerocarbone'],[],447490823,447490823,D_Nouy,David Nouy,4,21,https://twitter.com/D_Nouy/status/1337139293723226113,[],[],0,,TRUE,0,0,11,,ForumZeroCarbone,,,,1.21627E+18,".@cestrosi 1er maire de France ! Dévoilé au cours du #ForumZeroCarbone organisé par @LaTribune, un sondage Ifop le désigne comme le maire en qui les Français ont le plus confiance pour la sécurité, lutter contre les crises et relancer léconomie.

https://t.co/yec08F8JMZ https://t.co/knjTsfnvrG",1.33705E+18,[],2020-12-10 15:43:23 Romance Standard Time,,,,-1,[]
2093,1055,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 21:54:44,100,,"RT @pfr_chloe: #ForumZeroCarbone à Paris: @M_Laigneau, en réponse à @Johanna_Rolland: ""Les salariés d'Enedis ont placé la Transition Écolog",fr,['forumzerocarbone'],[],3032803427,3032803427,MarionBonnetain,Marion Bonnetain,4,21,https://twitter.com/MarionBonnetain/status/1337138702141669376,[],[],0,,TRUE,0,0,9,,ForumZeroCarbone,,,,8.23476E+17,"#ForumZeroCarbone à Paris:
@M_Laigneau, en réponse à @Johanna_Rolland: ""Les salariés d'Enedis ont placé la Transition Écologique au coeur de notre Projet Industriel et Humain."" https://t.co/phFuBw8Oie",1.33698E+18,[],2020-12-10 11:34:49 Romance Standard Time,,,,-1,[]
2094,1056,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 21:52:42,100,,"RT @Estrosi2020: .@cestrosi 1er maire de France ! Dévoilé au cours du #ForumZeroCarbone organisé par @LaTribune, un sondage Ifop le désigne",fr,['forumzerocarbone'],[],973631515,973631515,avec_estrosi,Jeunes avec Estrosi,4,21,https://twitter.com/avec_estrosi/status/1337138193276211201,[],[],0,,TRUE,0,0,11,,ForumZeroCarbone,,,,1.21627E+18,".@cestrosi 1er maire de France ! Dévoilé au cours du #ForumZeroCarbone organisé par @LaTribune, un sondage Ifop le désigne comme le maire en qui les Français ont le plus confiance pour la sécurité, lutter contre les crises et relancer léconomie.

https://t.co/yec08F8JMZ https://t.co/knjTsfnvrG",1.33705E+18,[],2020-12-10 15:43:23 Romance Standard Time,,,,-1,[]
2095,1057,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 21:45:25,100,,"RT @claud_rabillard: #ForumZéroCarbone Lydie Sartout @sartout remet le prix Énergie à Johanna Rolland pour le projet Symbiose, un bel exemp",fr,['forumzérocarbone'],[],3032803427,3032803427,MarionBonnetain,Marion Bonnetain,4,21,https://twitter.com/MarionBonnetain/status/1337136359073443840,[],[],0,,TRUE,0,0,7,,ForumZeroCarbone,,,,7.97501E+17,"#ForumZéroCarbone Lydie Sartout @sartout remet le prix Énergie à Johanna Rolland pour le projet Symbiose, un bel exemple de projet collectif et inclusif au service de la Transition Écologique. Autant de valeurs qu@enedis incarne au quotidien. https://t.co/dfhE0hQLex",1.33702E+18,[],2020-12-10 13:56:42 Romance Standard Time,,,,-1,[]
2096,1058,1.33714E+18,1.33714E+18,1.60763E+12,2020-12-10 21:44:35,100,,"RT @LaTribuneEvents: ""Je regarde l'arrivée de la 5G avec optimisme. On espère que la 5G permettra de réaliser des économies d'énergie grâce",fr,[],[],1169988560,1169988560,sartout,lydie sartout,4,21,https://twitter.com/sartout/status/1337136150172086273,[],[],0,,TRUE,0,0,3,,ForumZeroCarbone,,,,278011715,"""Je regarde l'arrivée de la 5G avec optimisme. On espère que la 5G permettra de réaliser des économies d'énergie grâce aux mesures et au monitoring des ressources.""

@JourdainAnt ; @enedis 

#ForumZeroCarbone https://t.co/nhkHTMoesC",1.33704E+18,[],2020-12-10 15:32:37 Romance Standard Time,,,,1.33704E+18,[]
